collection_id,patientID,StudyInstanceUID,SeriesInstanceUID,SOPInstanceUID,gcs_url,md5_hash
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.65.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3511.dcm,3c2c78b32653ec0c850758256407da3f
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.67.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3515.dcm,8459cd26f159a3185c1ed31df69ebb5f
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.69.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3519.dcm,c97328a004c07412af2c0909f7d67d74
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.71.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3523.dcm,2605fe188914cdc4ac6aa0517493cf98
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.73.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3527.dcm,f0a70dac21070658e40a5421899a5f8c
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.75.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3531.dcm,7695f20f9e348bc1d814d71c153cf4ff
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.77.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3535.dcm,9698f37081634d8af8cbc0e751c7e5ba
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.79.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3539.dcm,a4bd354f3c94b4ca81cf38959622b258
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.81.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3543.dcm,894acb3a58378c6f277eb1efd99d3085
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.83.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3547.dcm,75a7601864c74d2e1e82cc560232ea44
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.85.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3551.dcm,cc2cde8ea55394ff8e0d8c4090e31da7
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.87.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3555.dcm,eda1aca5ce984c5798594cf20fdb7b49
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.89.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3559.dcm,7ecdb68ff6a38fe1e204351da5a74b8b
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.91.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3563.dcm,1440c92914b5d31535208afdf0c283bd
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.93.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3567.dcm,4fb03e842a6e37e5b8f66c0018627b22
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.95.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3571.dcm,35abb9bb7376bda6949b5ca80429636b
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.97.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3575.dcm,9a40f57a482b5263ba8bbb3276acd007
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.99.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3579.dcm,3f0ab5c4ec466fdb8e578ac6076ab06f
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.101.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3583.dcm,bb8da6de905851c1b92ec84da36243b4
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.103.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3587.dcm,ceafa56aa59664c0f3a3ceab6d4e77c4
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.105.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3591.dcm,9a2a77114983d33221fff2f1dc8c1fad
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.107.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3595.dcm,086d346982c0af2a77e2c72e15d0b02c
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.109.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3599.dcm,824e1ab7512906cb1f123127f239eddb
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.111.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3603.dcm,9f26ee9207fa5892abdfa5adcadcd586
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.113.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3607.dcm,3ac90aef9f872a5ee178048526a2ce4c
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.115.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3611.dcm,5faed9b2e7fea4de6b3a28b26659dce7
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.117.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3615.dcm,61e4e20d523599c80aa06e4412106104
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.119.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3619.dcm,89a7ec00069af54294c727753e22492a
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.121.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3623.dcm,a53b8d77309ecceeb57f1cc066376303
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.123.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3627.dcm,1de3626ca12c2b921d16f448a1f084df
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.6.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.6.125.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf3631.dcm,b8be8e21af697dc6950e8ad064c07815
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.1.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4390.dcm,3b0933cf982288b9ea4d10507989d12b
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.3.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4394.dcm,f8a409f4cacd25bf3cb9b1931d8c5e91
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.5.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4398.dcm,9c3929cebdcb40fd0e694912cf33d917
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.7.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4402.dcm,e7ad3419a87615e6e8f5136c9208d194
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.9.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4406.dcm,2f1a614a7057470c763267f65eceedb8
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.11.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4410.dcm,8c5d6712b8e7c37ab302d348529e7d72
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.13.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4414.dcm,8eacc0158a4c5736d3dd4a5ae97bbc67
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.15.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4418.dcm,11e830e2a35a7c5f7784c2310b27e0c0
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.17.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4422.dcm,763978f822d96237b9f539368d6efd12
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.19.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4426.dcm,e3771efd8a2b0946b8880d0240b09643
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.21.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4430.dcm,fa5c0222a0e16cf60e04f04ed9088d23
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.23.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4434.dcm,829b9d90fc38888e57aa2af8dd7397f0
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.25.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4438.dcm,c29235cbf27cf44b26d99df6066ef476
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.27.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4442.dcm,0d331c1dfae905a8b6b4e48eb4fa06dc
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.29.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4446.dcm,ffcfbd611d2d68c56cfbb94dec95790f
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.31.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4450.dcm,2632e5c41f8002a999f5bb2987dd3059
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.33.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4454.dcm,da9a21ec8df4abe8e8fa3115d39b3fb6
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.35.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4458.dcm,20b25dc469a83a1e9a02de10d3709033
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.37.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4462.dcm,b971af8c0e92225490c6891961105943
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.39.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4466.dcm,8b4c1305b81e9e559fd10ce9c7245823
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.41.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4470.dcm,f836f6381be6ec65760ee55a53d9b23e
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.43.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4474.dcm,3cce53044f079a3dca44d35200938f67
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.45.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4478.dcm,cbd1b4d43481408911983029a9a4e621
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.47.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4482.dcm,f0ed876747338e56c5e468f8434b59e5
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.49.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4486.dcm,d746d2bd4a7c10ff619cc15900f79e95
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.51.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4490.dcm,8a42a6a1db951b4fd92b7164a908e059
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.53.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4494.dcm,0b58d17f6b03a3b307ee281903752ff9
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.55.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4498.dcm,6e20497bbf3b76aed1fbd65f9459f1b2
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.57.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4502.dcm,8ef8177cdb3be94f7f225c6da28e5280
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.59.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4506.dcm,d9b622729e2f6ea8bf1c242b2df9b0df
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.61.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4510.dcm,929e8c72f02f15a460012ce86504f084
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.63.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4514.dcm,b65648553ae618a6faa5b7ea8569399f
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.65.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4518.dcm,5206aac220b493a77ba535e9c9f3d42c
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.67.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4522.dcm,9f7a10fe3fcdd4943d4a0f249706699a
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.69.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4526.dcm,4a1d6e2a661bc3ba5aa4526e00ca98d8
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.71.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4530.dcm,2ae7ba77562b33e15a5a5110dd8ede32
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.10.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.10.73.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/pd/m_vf4534.dcm,5d27964e05bdc38b438cd58b08b227ad
